metric,variant,x,mean,sem,n_seeds
episode/collective_reward_mean,IPPO,1314.38127090301,0.9394364920135647,0.08773082283954096,3
episode/collective_reward_mean,IPPO,1364.1471571906354,0.9816707023430329,0.07660459275597865,3
episode/collective_reward_mean,IPPO,1413.913043478261,1.0181455131932593,0.06879226023423161,3
episode/collective_reward_mean,IPPO,1463.6789297658863,1.0277368434046215,0.07189190676305814,3
episode/collective_reward_mean,IPPO,1513.4448160535117,1.0211980852326652,0.07491349870298356,3
episode/collective_reward_mean,IPPO,1563.2107023411372,1.0061869726557642,0.06552791423645803,3
episode/collective_reward_mean,IPPO,1612.9765886287626,1.0013478431995528,0.053012147343695665,3
episode/collective_reward_mean,IPPO,1662.7424749163881,1.0453431838089922,0.0416434965375831,3
episode/collective_reward_mean,IPPO,1712.5083612040135,1.118639206457822,0.028307971522460784,3
episode/collective_reward_mean,IPPO,1762.2742474916388,1.1617750957810478,0.04298203466054439,3
episode/collective_reward_mean,IPPO,1812.0401337792644,1.187598368505418,0.06957414112407119,3
episode/collective_reward_mean,IPPO,1861.8060200668897,1.2319980177587693,0.062015575606413346,3
episode/collective_reward_mean,IPPO,1911.5719063545152,1.287543492929509,0.040798405254721365,3
episode/collective_reward_mean,IPPO,1961.3377926421406,1.3080959118112172,0.06736069114344734,3
episode/collective_reward_mean,IPPO,2011.103678929766,1.3131144664475627,0.11791031297881459,3
episode/collective_reward_mean,IPPO,2060.8695652173915,1.3574202257622574,0.16855911923847083,3
episode/collective_reward_mean,IPPO,2110.635451505017,1.4252983078839618,0.2206097334841279,3
episode/collective_reward_mean,IPPO,2160.401337792642,1.4700787283201207,0.1898644695827884,3
episode/collective_reward_mean,IPPO,2210.1672240802677,1.4940266238371116,0.11607658824432612,3
episode/collective_reward_mean,IPPO,2259.9331103678933,1.5119328862309178,0.09424463055486826,3
episode/collective_reward_mean,IPPO,2309.6989966555184,1.5262141687508137,0.1099166645590858,3
episode/collective_reward_mean,IPPO,2359.464882943144,1.524731388652941,0.14323770451898743,3
episode/collective_reward_mean,IPPO,2409.2307692307695,1.5184549870379185,0.1733397706632307,3
episode/collective_reward_mean,IPPO,2458.9966555183946,1.545362903036575,0.17675839789746875,3
episode/collective_reward_mean,IPPO,2508.76254180602,1.592181409603439,0.16522774705734436,3
episode/collective_reward_mean,IPPO,2558.5284280936457,1.6278554343908258,0.1502016670483571,3
episode/collective_reward_mean,IPPO,2608.294314381271,1.651259124625577,0.14387753415900725,3
episode/collective_reward_mean,IPPO,2658.0602006688964,1.6730565227129157,0.14684016130482844,3
episode/collective_reward_mean,IPPO,2707.826086956522,1.6938901455118074,0.151569772069701,3
episode/collective_reward_mean,IPPO,2757.591973244147,1.713793078388467,0.12208128371946395,3
episode/collective_reward_mean,IPPO,2807.3578595317726,1.7309255571780076,0.06875360774761068,3
episode/collective_reward_mean,IPPO,2857.123745819398,1.7343041748865147,0.04945037394322359,3
episode/collective_reward_mean,IPPO,2906.8896321070233,1.7294304759464014,0.056515266571349865,3
episode/collective_reward_mean,IPPO,2956.655518394649,1.7724779176748644,0.07277691660012639,3
episode/collective_reward_mean,IPPO,3006.4214046822744,1.8523598498245395,0.09131478944222018,3
episode/collective_reward_mean,IPPO,3056.1872909699,1.881248028066407,0.12137193550775342,3
episode/collective_reward_mean,IPPO,3105.953177257525,1.8795399539635902,0.16697884717141018,3
episode/collective_reward_mean,IPPO,3155.7190635451507,1.8563616089444863,0.15257292931988026,3
episode/collective_reward_mean,IPPO,3205.4849498327762,1.8210702466747553,0.08423622145621125,3
episode/collective_reward_mean,IPPO,3255.2508361204013,1.794602274351936,0.07572592823080991,3
episode/collective_reward_mean,IPPO,3305.016722408027,1.7734283359972631,0.11177556815009503,3
episode/collective_reward_mean,IPPO,3354.7826086956525,1.8497288856563296,0.11393209618713755,3
episode/collective_reward_mean,IPPO,3404.5484949832776,2.0158428274919027,0.079842344649745,3
episode/collective_reward_mean,IPPO,3454.314381270903,2.1434713263725107,0.090437876251701,3
episode/collective_reward_mean,IPPO,3504.0802675585287,2.2480085594801396,0.13051303021897542,3
episode/collective_reward_mean,IPPO,3553.846153846154,2.3264020587650065,0.15004707792543026,3
episode/collective_reward_mean,IPPO,3603.6120401337794,2.381400198469706,0.15221804924992574,3
episode/collective_reward_mean,IPPO,3653.377926421405,2.3977136865288693,0.15975304935542253,3
episode/collective_reward_mean,IPPO,3703.1438127090305,2.3908163836007104,0.16587307467376214,3
episode/collective_reward_mean,IPPO,3752.9096989966556,2.350102349669902,0.17981156292540723,3
episode/collective_reward_mean,IPPO,3802.675585284281,2.2799611979847727,0.2077251031534666,3
episode/collective_reward_mean,IPPO,3852.4414715719067,2.210654567174364,0.19903334239611614,3
episode/collective_reward_mean,IPPO,3902.207357859532,2.141848648888788,0.19137955910699395,3
episode/collective_reward_mean,IPPO,3951.9732441471574,2.09642384373684,0.1956806604465225,3
episode/collective_reward_mean,IPPO,4001.739130434783,2.078550586435341,0.17984179557020244,3
episode/collective_reward_mean,IPPO,4051.505016722408,2.0959540345070615,0.14953031579196943,3
episode/collective_reward_mean,IPPO,4101.270903010034,2.1345235058027137,0.1123335080146001,3
episode/collective_reward_mean,IPPO,4151.036789297659,2.1265722417202007,0.08378951997152799,3
episode/collective_reward_mean,IPPO,4200.802675585284,2.056481360639701,0.1019550905947979,3
episode/collective_reward_mean,IPPO,4250.56856187291,2.0411704663280794,0.12420910340850279,3
episode/collective_reward_mean,IPPO,4300.334448160535,2.0587275640777842,0.13487124623147373,3
episode/collective_reward_mean,IPPO,4350.1003344481605,2.1054502731177966,0.13681292803953424,3
episode/collective_reward_mean,IPPO,4399.866220735787,2.175842962086955,0.15774706277052492,3
episode/collective_reward_mean,IPPO,4449.632107023412,2.2469432205817905,0.16450383924722375,3
episode/collective_reward_mean,IPPO,4499.397993311037,2.3184316476965288,0.15153640559205087,3
episode/collective_reward_mean,IPPO,4549.163879598663,2.3195330465889303,0.1296764199553527,3
episode/collective_reward_mean,IPPO,4598.929765886288,2.2285147554895897,0.10789300896303,3
episode/collective_reward_mean,IPPO,4648.695652173913,2.217635761506314,0.13382820218894773,3
episode/collective_reward_mean,IPPO,4698.461538461539,2.257816414168746,0.18783174491391819,3
episode/collective_reward_mean,IPPO,4748.227424749164,2.2885977414778362,0.21908585804396938,3
episode/collective_reward_mean,IPPO,4797.993311036789,2.2831913539168016,0.20646869339849544,3
episode/collective_reward_mean,IPPO,4847.759197324415,2.3335059160290115,0.16980673111319247,3
episode/collective_reward_mean,IPPO,4897.52508361204,2.420506559650852,0.1287464193134399,3
episode/collective_reward_mean,IPPO,4947.2909698996655,2.467668417395863,0.11862991134796336,3
episode/collective_reward_mean,IPPO,4997.0568561872915,2.4399913514408613,0.1255464112270908,3
episode/collective_reward_mean,IPPO,5046.822742474917,2.4564157621837293,0.13553917474695634,3
episode/collective_reward_mean,IPPO,5096.588628762542,2.504895648317298,0.14717498456190883,3
episode/collective_reward_mean,IPPO,5146.354515050168,2.543563581855484,0.15221817672258034,3
episode/collective_reward_mean,IPPO,5196.120401337793,2.5505427366272255,0.15774530075884538,3
episode/collective_reward_mean,IPPO,5245.886287625418,2.5549543970859596,0.153670492453267,3
episode/collective_reward_mean,IPPO,5295.652173913044,2.559216019894088,0.13556665997058667,3
episode/collective_reward_mean,IPPO,5345.418060200669,2.5616002362396855,0.12792388362661292,3
episode/collective_reward_mean,IPPO,5395.183946488294,2.5611458831039005,0.14302349355280478,3
episode/collective_reward_mean,IPPO,5444.94983277592,2.566132290174492,0.16859095122141646,3
episode/collective_reward_mean,IPPO,5494.715719063545,2.5751485714291102,0.2001871276258731,3
episode/collective_reward_mean,IPPO,5544.48160535117,2.5882135241283692,0.20623411617507187,3
episode/collective_reward_mean,IPPO,5594.247491638796,2.6053918937412353,0.16755408342627992,3
episode/collective_reward_mean,IPPO,5644.0133779264215,2.5897359166237823,0.13126943837942262,3
episode/collective_reward_mean,IPPO,5693.779264214047,2.5497653403867555,0.10049882908487438,3
episode/collective_reward_mean,IPPO,5743.545150501673,2.523269861980103,0.08332002350950292,3
episode/collective_reward_mean,IPPO,5793.311036789298,2.5361123742672143,0.08258637924028785,3
episode/collective_reward_mean,IPPO,5843.076923076924,2.5131462279791315,0.07445836165786246,3
episode/collective_reward_mean,IPPO,5892.842809364549,2.4594695056466387,0.07024702241621504,3
episode/collective_reward_mean,IPPO,5942.608695652174,2.4265140222285626,0.06938151192344337,3
episode/collective_reward_mean,IPPO,5992.3745819398,2.453014712110828,0.05195922222673232,3
episode/collective_reward_mean,IPPO,6042.140468227425,2.5095797414248024,0.05075214910232739,3
episode/collective_reward_mean,IPPO,6091.90635451505,2.5831683465271222,0.05710741878266613,3
episode/collective_reward_mean,IPPO,6141.672240802676,2.6337987225205093,0.06114336916948673,3
episode/collective_reward_mean,IPPO,6191.438127090301,2.6276529347386153,0.05827099010503744,3
